Freq.	V(n002)
8.81048873007827e+03	(1.06129098776608e-05dB,-1.20495230414278e-02°)
8.83079900418375e+03	(1.07887645586038e-05dB,-1.20773057466962e-02°)
8.85115609830648e+03	(1.09654309113191e-05dB,-1.21051525371261e-02°)
8.87156012037773e+03	(1.11429126792714e-05dB,-1.21330635607226e-02°)
8.89201117857760e+03	(1.13212136213545e-05dB,-1.21610389658337e-02°)
8.91250938133556e+03	(1.15003375253911e-05dB,-1.21890789011503e-02°)
8.93305483733106e+03	(1.16802881888468e-05dB,-1.22171835157095e-02°)
8.95364765549404e+03	(1.18610694207585e-05dB,-1.22453529588929e-02°)
8.97428794500558e+03	(1.20426850590923e-05dB,-1.22735873804288e-02°)
8.99497581529844e+03	(1.22251389591717e-05dB,-1.23018869303923e-02°)
9.01571137605765e+03	(1.24084349821055e-05dB,-1.23302517592070e-02°)
9.03649473722109e+03	(1.25925770217891e-05dB,-1.23586820176445e-02°)
9.05732600898008e+03	(1.27775689779031e-05dB,-1.23871778568265e-02°)
9.07820530177993e+03	(1.29634147694143e-05dB,-1.24157394282248e-02°)
9.09913272632058e+03	(1.31501183461472e-05dB,-1.24443668836628e-02°)
9.12010839355716e+03	(1.33376836637116e-05dB,-1.24730603753157e-02°)
9.14113241470056e+03	(1.35261146931461e-05dB,-1.25018200557113e-02°)
9.16220490121805e+03	(1.37154154421329e-05dB,-1.25306460777316e-02°)
9.18332596483385e+03	(1.39055899125677e-05dB,-1.25595385946123e-02°)
9.20449571752975e+03	(1.40966421429901e-05dB,-1.25884977599456e-02°)
9.22571427154567e+03	(1.42885761873681e-05dB,-1.26175237276789e-02°)
9.24698173938026e+03	(1.44813961054551e-05dB,-1.26466166521169e-02°)
9.26829823379152e+03	(1.46751059975056e-05dB,-1.26757766879227e-02°)
9.28966386779738e+03	(1.48697099637734e-05dB,-1.27050039901170e-02°)
9.31107875467632e+03	(1.50652121334415e-05dB,-1.27342987140813e-02°)
9.33254300796792e+03	(1.52616166530500e-05dB,-1.27636610155564e-02°)
9.35405674147352e+03	(1.54589276826390e-05dB,-1.27930910506450e-02°)
9.37562006925680e+03	(1.56571494092490e-05dB,-1.28225889758111e-02°)
9.39723310564437e+03	(1.58562860353492e-05dB,-1.28521549478827e-02°)
9.41889596522640e+03	(1.60563417826944e-05dB,-1.28817891240510e-02°)
9.44060876285722e+03	(1.62573208961826e-05dB,-1.29114916618716e-02°)
9.46237161365591e+03	(1.64592276303547e-05dB,-1.29412627192660e-02°)
9.48418463300695e+03	(1.66620662763947e-05dB,-1.29711024545219e-02°)
9.50604793656079e+03	(1.68658411293436e-05dB,-1.30010110262939e-02°)
9.52796164023449e+03	(1.70705565112429e-05dB,-1.30309885936056e-02°)
9.54992586021232e+03	(1.72762167595621e-05dB,-1.30610353158483e-02°)
9.57194071294640e+03	(1.74828262426290e-05dB,-1.30911513527838e-02°)
9.59400631515728e+03	(1.76903893326275e-05dB,-1.31213368645448e-02°)
9.61612278383459e+03	(1.78989104403141e-05dB,-1.31515920116348e-02°)
9.63829023623764e+03	(1.81083939822303e-05dB,-1.31819169549302e-02°)
9.66050878989607e+03	(1.83188443942035e-05dB,-1.32123118556804e-02°)
9.68277856261042e+03	(1.85302661487046e-05dB,-1.32427768755098e-02°)
9.70509967245282e+03	(1.87426637278472e-05dB,-1.32733121764165e-02°)
9.72747223776757e+03	(1.89560416253159e-05dB,-1.33039179207756e-02°)
9.74989637717178e+03	(1.91704043752960e-05dB,-1.33345942713384e-02°)
9.77237220955602e+03	(1.93857565177583e-05dB,-1.33653413912341e-02°)
9.79489985408489e+03	(1.96021026216025e-05dB,-1.33961594439708e-02°)
9.81747943019774e+03	(1.98194472750138e-05dB,-1.34270485934355e-02°)
9.84011105760923e+03	(2.00377950835346e-05dB,-1.34580090038959e-02°)
9.86279485630999e+03	(2.02571506835651e-05dB,-1.34890408400012e-02°)
9.88553094656727e+03	(2.04775187153615e-05dB,-1.35201442667821e-02°)
9.90831944892555e+03	(2.06989038616099e-05dB,-1.35513194496528e-02°)
9.93116048420721e+03	(2.09213108088528e-05dB,-1.35825665544113e-02°)
9.95405417351314e+03	(2.11447442783473e-05dB,-1.36138857472408e-02°)
9.97700063822340e+03	(2.13692090067792e-05dB,-1.36452771947095e-02°)
9.99999999999786e+03	(2.15947097501198e-05dB,-1.36767410637735e-02°)
1.00230523807768e+04	(2.18212512932691e-05dB,-1.37082775217749e-02°)
1.00461579027818e+04	(2.20488384423417e-05dB,-1.37398867364458e-02°)
1.00693166885159e+04	(2.22774760169517e-05dB,-1.37715688759066e-02°)
1.00925288607647e+04	(2.25071688675708e-05dB,-1.38033241086688e-02°)
1.01157945425968e+04	(2.27379218639561e-05dB,-1.38351526036347e-02°)
1.01391138573646e+04	(2.29697399009365e-05dB,-1.38670545300991e-02°)
1.01624869287048e+04	(2.32026278906977e-05dB,-1.38990300577494e-02°)
1.01859138805390e+04	(2.34365907782114e-05dB,-1.39310793566673e-02°)
1.02093948370746e+04	(2.36716335142347e-05dB,-1.39632025973297e-02°)
1.02329299228053e+04	(2.39077610900250e-05dB,-1.39953999506090e-02°)
1.02565192625119e+04	(2.41449785084108e-05dB,-1.40276715877745e-02°)
1.02801629812625e+04	(2.43832908030782e-05dB,-1.40600176804932e-02°)
1.03038612044139e+04	(2.46227030192839e-05dB,-1.40924384008310e-02°)
1.03276140576118e+04	(2.48632202427856e-05dB,-1.41249339212532e-02°)
1.03514216667912e+04	(2.51048475689830e-05dB,-1.41575044146256e-02°)
1.03752841581779e+04	(2.53475901202761e-05dB,-1.41901500542158e-02°)
1.03992016582884e+04	(2.55914530460648e-05dB,-1.42228710136937e-02°)
1.04231742939308e+04	(2.58364415131061e-05dB,-1.42556674671326e-02°)
1.04472021922058e+04	(2.60825607209426e-05dB,-1.42885395890101e-02°)
1.04712854805067e+04	(2.63298158845455e-05dB,-1.43214875542090e-02°)
1.04954242865210e+04	(2.65782122497431e-05dB,-1.43545115380185e-02°)
1.05196187382300e+04	(2.68277550816492e-05dB,-1.43876117161354e-02°)
1.05438689639103e+04	(2.70784496685203e-05dB,-1.44207882646636e-02°)
1.05681750921343e+04	(2.73303013333276e-05dB,-1.44540413601176e-02°)
1.05925372517706e+04	(2.75833154048271e-05dB,-1.44873711794207e-02°)
1.06169555719850e+04	(2.78374972580612e-05dB,-1.45207778999082e-02°)
1.06414301822409e+04	(2.80928522757860e-05dB,-1.45542616993267e-02°)
1.06659612123003e+04	(2.83493858774006e-05dB,-1.45878227558364e-02°)
1.06905487922243e+04	(2.86071035015896e-05dB,-1.46214612480113e-02°)
1.07151930523738e+04	(2.88660106121090e-05dB,-1.46551773548402e-02°)
1.07398941234101e+04	(2.91261126919998e-05dB,-1.46889712557280e-02°)
1.07646521362960e+04	(2.93874152648039e-05dB,-1.47228431304966e-02°)
1.07894672222960e+04	(2.96499238675623e-05dB,-1.47567931593856e-02°)
1.08143395129770e+04	(2.99136440662445e-05dB,-1.47908215230538e-02°)
1.08392691402097e+04	(3.01785814557488e-05dB,-1.48249284025798e-02°)
1.08642562361683e+04	(3.04447416483299e-05dB,-1.48591139794626e-02°)
1.08893009333320e+04	(3.07121302928858e-05dB,-1.48933784356239e-02°)
1.09144033644852e+04	(3.09807530537424e-05dB,-1.49277219534075e-02°)
1.09395636627186e+04	(3.12506156260827e-05dB,-1.49621447155815e-02°)
1.09647819614295e+04	(3.15217237359468e-05dB,-1.49966469053392e-02°)
1.09900583943228e+04	(3.17940831325174e-05dB,-1.50312287062989e-02°)
1.10153930954118e+04	(3.20676995861911e-05dB,-1.50658903025064e-02°)
1.10407861990183e+04	(3.23425788982215e-05dB,-1.51006318784353e-02°)
1.10662378397743e+04	(3.26187269007193e-05dB,-1.51354536189881e-02°)
1.10917481526216e+04	(3.28961494431518e-05dB,-1.51703557094968e-02°)
1.11173172728135e+04	(3.31748524174152e-05dB,-1.52053383357254e-02°)
1.11429453359149e+04	(3.34548417231189e-05dB,-1.52404016838686e-02°)
1.11686324778032e+04	(3.37361232965153e-05dB,-1.52755459405549e-02°)
1.11943788346691e+04	(3.40187031124286e-05dB,-1.53107712928461e-02°)
1.12201845430172e+04	(3.43025871533959e-05dB,-1.53460779282403e-02°)
1.12460497396668e+04	(3.45877814385975e-05dB,-1.53814660346703e-02°)
1.12719745617527e+04	(3.48742920161419e-05dB,-1.54169358005061e-02°)
1.12979591467255e+04	(3.51621249630659e-05dB,-1.54524874145571e-02°)
1.13240036323531e+04	(3.54512863795487e-05dB,-1.54881210660703e-02°)
1.13501081567207e+04	(3.57417823985552e-05dB,-1.55238369447341e-02°)
1.13762728582318e+04	(3.60336191781209e-05dB,-1.55596352406771e-02°)
1.14024978756092e+04	(3.63268029052100e-05dB,-1.55955161444710e-02°)
1.14287833478952e+04	(3.66213397957147e-05dB,-1.56314798471308e-02°)
1.14551294144529e+04	(3.69172360925268e-05dB,-1.56675265401151e-02°)
1.14815362149663e+04	(3.72144980790382e-05dB,-1.57036564153290e-02°)
1.15080038894419e+04	(3.75131320482826e-05dB,-1.57398696651230e-02°)
1.15345325782084e+04	(3.78131443337937e-05dB,-1.57761664822961e-02°)
1.15611224219185e+04	(3.81145413018907e-05dB,-1.58125470600951e-02°)
1.15877735615487e+04	(3.84173293362490e-05dB,-1.58490115922175e-02°)
1.16144861384009e+04	(3.87215148610441e-05dB,-1.58855602728102e-02°)
1.16412602941024e+04	(3.90271043216650e-05dB,-1.59221932964732e-02°)
1.16680961706071e+04	(3.93341042001434e-05dB,-1.59589108582583e-02°)
1.16949939101962e+04	(3.96425210055104e-05dB,-1.59957131536723e-02°)
1.17219536554788e+04	(3.99523612737965e-05dB,-1.60326003786758e-02°)
1.17489755493927e+04	(4.02636315796038e-05dB,-1.60695727296866e-02°)
1.17760597352055e+04	(4.05763385206760e-05dB,-1.61066304035793e-02°)
1.18032063565147e+04	(4.08904887236853e-05dB,-1.61437735976867e-02°)
1.18304155572491e+04	(4.12060888519461e-05dB,-1.61810025098007e-02°)
1.18576874816690e+04	(4.15231455977011e-05dB,-1.62183173381739e-02°)
1.18850222743676e+04	(4.18416656801921e-05dB,-1.62557182815206e-02°)
1.19124200802712e+04	(4.21616558572324e-05dB,-1.62932055390181e-02°)
1.19398810446401e+04	(4.24831229059195e-05dB,-1.63307793103060e-02°)
1.19674053130698e+04	(4.28060736554232e-05dB,-1.63684397954905e-02°)
1.19949930314912e+04	(4.31305149406969e-05dB,-1.64061871951425e-02°)
1.20226443461715e+04	(4.34564536410514e-05dB,-1.64440217103003e-02°)
1.20503594037154e+04	(4.37838966705113e-05dB,-1.64819435424706e-02°)
1.20781383510652e+04	(4.41128509720288e-05dB,-1.65199528936292e-02°)
1.21059813355022e+04	(4.44433235174842e-05dB,-1.65580499662220e-02°)
1.21338885046471e+04	(4.47753213154001e-05dB,-1.65962349631667e-02°)
1.21618600064610e+04	(4.51088514070841e-05dB,-1.66345080878534e-02°)
1.21898959892460e+04	(4.54439208608432e-05dB,-1.66728695441467e-02°)
1.22179966016461e+04	(4.57805367796978e-05dB,-1.67113195363851e-02°)
1.22461619926478e+04	(4.61187062994534e-05dB,-1.67498582693833e-02°)
1.22743923115814e+04	(4.64584365944867e-05dB,-1.67884859484334e-02°)
1.23026877081211e+04	(4.67997348681019e-05dB,-1.68272027793058e-02°)
1.23310483322864e+04	(4.71426083525308e-05dB,-1.68660089682500e-02°)
1.23594743344424e+04	(4.74870643166476e-05dB,-1.69049047219959e-02°)
1.23879658653010e+04	(4.78331100640400e-05dB,-1.69438902477560e-02°)
1.24165230759214e+04	(4.81807529368667e-05dB,-1.69829657532246e-02°)
1.24451461177111e+04	(4.85300002965706e-05dB,-1.70221314465802e-02°)
1.24738351424267e+04	(4.88808595547374e-05dB,-1.70613875364870e-02°)
1.25025903021745e+04	(4.92333381518803e-05dB,-1.71007342320949e-02°)
1.25314117494114e+04	(4.95874435516541e-05dB,-1.71401717430413e-02°)
1.25602996369460e+04	(4.99431832697850e-05dB,-1.71797002794526e-02°)
1.25892541179389e+04	(5.03005648451405e-05dB,-1.72193200519440e-02°)
1.26182753459039e+04	(5.06595958551591e-05dB,-1.72590312716231e-02°)
1.26473634747087e+04	(5.10202839119925e-05dB,-1.72988341500884e-02°)
1.26765186585757e+04	(5.13826366605773e-05dB,-1.73387288994322e-02°)
1.27057410520826e+04	(5.17466617921351e-05dB,-1.73787157322411e-02°)
1.27350308101638e+04	(5.21123670094573e-05dB,-1.74187948615971e-02°)
1.27643880881106e+04	(5.24797600789781e-05dB,-1.74589665010794e-02°)
1.27938130415724e+04	(5.28488487825586e-05dB,-1.74992308647655e-02°)
1.28233058265574e+04	(5.32196409483452e-05dB,-1.75395881672307e-02°)
1.28528665994333e+04	(5.35921444372687e-05dB,-1.75800386235521e-02°)
1.28824955169285e+04	(5.39663671469017e-05dB,-1.76205824493077e-02°)
1.29121927361325e+04	(5.43423170095302e-05dB,-1.76612198605787e-02°)
1.29419584144970e+04	(5.47200019979391e-05dB,-1.77019510739496e-02°)
1.29717927098367e+04	(5.50994301176980e-05dB,-1.77427763065106e-02°)
1.30016957803300e+04	(5.54806094129468e-05dB,-1.77836957758577e-02°)
1.30316677845201e+04	(5.58635479663957e-05dB,-1.78247097000954e-02°)
1.30617088813155e+04	(5.62482538935395e-05dB,-1.78658182978359e-02°)
1.30918192299912e+04	(5.66347353580864e-05dB,-1.79070217882021e-02°)
1.31219989901891e+04	(5.70230005468859e-05dB,-1.79483203908280e-02°)
1.31522483219195e+04	(5.74130576930722e-05dB,-1.79897143258598e-02°)
1.31825673855612e+04	(5.78049150683500e-05dB,-1.80312038139578e-02°)
1.32129563418628e+04	(5.81985809733507e-05dB,-1.80727890762964e-02°)
1.32434153519437e+04	(5.85940637627052e-05dB,-1.81144703345669e-02°)
1.32739445772945e+04	(5.89913718180429e-05dB,-1.81562478109777e-02°)
1.33045441797780e+04	(5.93905135557057e-05dB,-1.81981217282554e-02°)
1.33352143216303e+04	(5.97914974498924e-05dB,-1.82400923096472e-02°)
1.33659551654615e+04	(6.01943319960139e-05dB,-1.82821597789208e-02°)
1.33967668742564e+04	(6.05990257319086e-05dB,-1.83243243603665e-02°)
1.34276496113757e+04	(6.10055872378421e-05dB,-1.83665862787975e-02°)
1.34586035405565e+04	(6.14140251345788e-05dB,-1.84089457595525e-02°)
1.34896288259136e+04	(6.18243480853102e-05dB,-1.84514030284964e-02°)
1.35207256319398e+04	(6.22365647821546e-05dB,-1.84939583120206e-02°)
1.35518941235074e+04	(6.26506839673723e-05dB,-1.85366118370460e-02°)
1.35831344658685e+04	(6.30667144217932e-05dB,-1.85793638310228e-02°)
1.36144468246565e+04	(6.34846649648173e-05dB,-1.86222145219326e-02°)
1.36458313658862e+04	(6.39045444544143e-05dB,-1.86651641382890e-02°)
1.36772882559555e+04	(6.43263617909811e-05dB,-1.87082129091392e-02°)
1.37088176616455e+04	(6.47501259250561e-05dB,-1.87513610640668e-02°)
1.37404197501221e+04	(6.51758458322472e-05dB,-1.87946088331891e-02°)
1.37720946889364e+04	(6.56035305421609e-05dB,-1.88379564471635e-02°)
1.38038426460258e+04	(6.60331891210450e-05dB,-1.88814041371843e-02°)
1.38356637897148e+04	(6.64648306756453e-05dB,-1.89249521349869e-02°)
1.38675582887158e+04	(6.68984643589922e-05dB,-1.89686006728474e-02°)
1.38995263121305e+04	(6.73340993646140e-05dB,-1.90123499835854e-02°)
1.39315680294500e+04	(6.77717449265374e-05dB,-1.90562003005638e-02°)
1.39636836105563e+04	(6.82114103231444e-05dB,-1.91001518576913e-02°)
1.39958732257231e+04	(6.86531048733154e-05dB,-1.91442048894223e-02°)
1.40281370456165e+04	(6.90968379460719e-05dB,-1.91883596307604e-02°)
1.40604752412960e+04	(6.95426189470763e-05dB,-1.92326163172574e-02°)
1.40928879842156e+04	(6.99904573205603e-05dB,-1.92769751850159e-02°)
1.41253754462244e+04	(7.04403625686116e-05dB,-1.93214364706908e-02°)
1.41579377995677e+04	(7.08923442222437e-05dB,-1.93660004114897e-02°)
1.41905752168878e+04	(7.13464118683976e-05dB,-1.94106672451747e-02°)
1.42232878712250e+04	(7.18025751345119e-05dB,-1.94554372100640e-02°)
1.42560759360187e+04	(7.22608436827373e-05dB,-1.95003105450326e-02°)
1.42889395851079e+04	(7.27212272369373e-05dB,-1.95452874895149e-02°)
1.43218789927323e+04	(7.31837355556872e-05dB,-1.95903682835040e-02°)
1.43548943335334e+04	(7.36483784380604e-05dB,-1.96355531675549e-02°)
1.43879857825553e+04	(7.41151657371283e-05dB,-1.96808423827850e-02°)
1.44211535152455e+04	(7.45841073503171e-05dB,-1.97262361708757e-02°)
1.44543977074561e+04	(7.50552132194084e-05dB,-1.97717347740737e-02°)
1.44877185354444e+04	(7.55284933286096e-05dB,-1.98173384351917e-02°)
1.45211161758742e+04	(7.60039577161265e-05dB,-1.98630473976116e-02°)
1.45545908058164e+04	(7.64816164548764e-05dB,-1.99088619052832e-02°)
1.45881426027502e+04	(7.69614796717745e-05dB,-1.99547822027283e-02°)
1.46217717445639e+04	(7.74435575458055e-05dB,-2.00008085350400e-02°)
1.46554784095559e+04	(7.79278602887369e-05dB,-2.00469411478851e-02°)
1.46892627764354e+04	(7.84143981759772e-05dB,-2.00931802875054e-02°)
1.47231250243239e+04	(7.89031815137891e-05dB,-2.01395262007185e-02°)
1.47570653327557e+04	(7.93942206662906e-05dB,-2.01859791349207e-02°)
1.47910838816788e+04	(7.98875260458111e-05dB,-2.02325393380857e-02°)
1.48251808514562e+04	(8.03831081071063e-05dB,-2.02792070587689e-02°)
1.48593564228668e+04	(8.08809773550719e-05dB,-2.03259825461070e-02°)
1.48936107771058e+04	(8.13811443466729e-05dB,-2.03728660498198e-02°)
1.49279440957866e+04	(8.18836196832286e-05dB,-2.04198578202121e-02°)
1.49623565609410e+04	(8.23884140181271e-05dB,-2.04669581081746e-02°)
1.49968483550204e+04	(8.28955380510396e-05dB,-2.05141671651854e-02°)
1.50314196608969e+04	(8.34050025317775e-05dB,-2.05614852433112e-02°)
1.50660706618641e+04	(8.39168182622206e-05dB,-2.06089125952093e-02°)
1.51008015416381e+04	(8.44309960905321e-05dB,-2.06564494741286e-02°)
1.51356124843587e+04	(8.49475469208007e-05dB,-2.07040961339114e-02°)
1.51705036745900e+04	(8.54664816956835e-05dB,-2.07518528289941e-02°)
1.52054752973216e+04	(8.59878114176206e-05dB,-2.07997198144091e-02°)
1.52405275379695e+04	(8.65115471449781e-05dB,-2.08476973457869e-02°)
1.52756605823773e+04	(8.70376999746900e-05dB,-2.08957856793560e-02°)
1.53108746168169e+04	(8.75662810596161e-05dB,-2.09439850719460e-02°)
1.53461698279895e+04	(8.80973016027560e-05dB,-2.09922957809880e-02°)
1.53815464030269e+04	(8.86307728688207e-05dB,-2.10407180645162e-02°)
1.54170045294921e+04	(8.91667061610892e-05dB,-2.10892521811692e-02°)
1.54525443953807e+04	(8.97051128387661e-05dB,-2.11378983901925e-02°)
1.54881661891213e+04	(9.02460043189099e-05dB,-2.11866569514390e-02°)
1.55238700995774e+04	(9.07893920687187e-05dB,-2.12355281253702e-02°)
1.55596563160473e+04	(9.13352875997445e-05dB,-2.12845121730586e-02°)
1.55955250282660e+04	(9.18837024891073e-05dB,-2.13336093561889e-02°)
1.56314764264060e+04	(9.24346483640668e-05dB,-2.13828199370588e-02°)
1.56675107010780e+04	(9.29881368981648e-05dB,-2.14321441785811e-02°)
1.57036280433320e+04	(9.35441798266541e-05dB,-2.14815823442861e-02°)
1.57398286446587e+04	(9.41027889387839e-05dB,-2.15311346983207e-02°)
1.57761126969900e+04	(9.46639760720141e-05dB,-2.15808015054519e-02°)
1.58124803927003e+04	(9.52277531255155e-05dB,-2.16305830310678e-02°)
1.58489319246076e+04	(9.57941320485979e-05dB,-2.16804795411787e-02°)
1.58854674859742e+04	(9.63631248445674e-05dB,-2.17304913024192e-02°)
1.59220872705081e+04	(9.69347435803698e-05dB,-2.17806185820494e-02°)
1.59587914723638e+04	(9.75090003673034e-05dB,-2.18308616479563e-02°)
1.59955802861431e+04	(9.80859073803062e-05dB,-2.18812207686551e-02°)
1.60324539068968e+04	(9.86654768521694e-05dB,-2.19316962132922e-02°)
1.60694125301252e+04	(9.92477210600370e-05dB,-2.19822882516444e-02°)
1.61064563517791e+04	(9.98326523562639e-05dB,-2.20329971541224e-02°)
1.61435855682612e+04	(1.00420283129844e-04dB,-2.20838231917709e-02°)
1.61808003764270e+04	(1.01010625844980e-04dB,-2.21347666362716e-02°)
1.62181009735857e+04	(1.01603693008300e-04dB,-2.21858277599437e-02°)
1.62554875575012e+04	(1.02199497199715e-04dB,-2.22370068357455e-02°)
1.62929603263936e+04	(1.02798051039631e-04dB,-2.22883041372763e-02°)
1.63305194789397e+04	(1.03399367219804e-04dB,-2.23397199387777e-02°)
1.63681652142744e+04	(1.04003458484061e-04dB,-2.23912545151357e-02°)
1.64058977319917e+04	(1.04610337641795e-04dB,-2.24429081418818e-02°)
1.64437172321456e+04	(1.05220017556394e-04dB,-2.24946810951940e-02°)
1.64816239152514e+04	(1.05832511147170e-04dB,-2.25465736518997e-02°)
1.65196179822864e+04	(1.06447831400931e-04dB,-2.25985860894762e-02°)
1.65576996346916e+04	(1.07065991360409e-04dB,-2.26507186860531e-02°)
1.65958690743719e+04	(1.07687004124260e-04dB,-2.27029717204127e-02°)
1.66341265036980e+04	(1.08310882860562e-04dB,-2.27553454719931e-02°)
1.66724721255069e+04	(1.08937640789463e-04dB,-2.28078402208886e-02°)
1.67109061431033e+04	(1.09567291198604e-04dB,-2.28604562478522e-02°)
1.67494287602606e+04	(1.10199847437335e-04dB,-2.29131938342962e-02°)
1.67880401812218e+04	(1.10835322907075e-04dB,-2.29660532622947e-02°)
1.68267406107009e+04	(1.11473731082522e-04dB,-2.30190348145847e-02°)
1.68655302538836e+04	(1.12115085494297e-04dB,-2.30721387745678e-02°)
1.69044093164288e+04	(1.12759399736659e-04dB,-2.31253654263125e-02°)
1.69433780044695e+04	(1.13406687467507e-04dB,-2.31787150545547e-02°)
1.69824365246136e+04	(1.14056962402588e-04dB,-2.32321879446996e-02°)
1.70215850839457e+04	(1.14710238330934e-04dB,-2.32857843828242e-02°)
1.70608238900274e+04	(1.15366529097495e-04dB,-2.33395046556783e-02°)
1.71001531508990e+04	(1.16025848610864e-04dB,-2.33933490506856e-02°)
1.71395730750804e+04	(1.16688210852910e-04dB,-2.34473178559466e-02°)
1.71790838715720e+04	(1.17353629851783e-04dB,-2.35014113602394e-02°)
1.72186857498562e+04	(1.18022119720487e-04dB,-2.35556298530213e-02°)
1.72583789198981e+04	(1.18693694627946e-04dB,-2.36099736244306e-02°)
1.72981635921471e+04	(1.19368368804794e-04dB,-2.36644429652891e-02°)
1.73380399775375e+04	(1.20046156556873e-04dB,-2.37190381671023e-02°)
1.73780082874898e+04	(1.20727072242091e-04dB,-2.37737595220622e-02°)
1.74180687339122e+04	(1.21411130299350e-04dB,-2.38286073230484e-02°)
1.74582215292011e+04	(1.22098345223473e-04dB,-2.38835818636299e-02°)
1.74984668862426e+04	(1.22788731582566e-04dB,-2.39386834380671e-02°)
1.75388050184136e+04	(1.23482304010298e-04dB,-2.39939123413135e-02°)
1.75792361395829e+04	(1.24179077209759e-04dB,-2.40492688690164e-02°)
1.76197604641123e+04	(1.24879065945751e-04dB,-2.41047533175199e-02°)
1.76603782068576e+04	(1.25582285050566e-04dB,-2.41603659838660e-02°)
1.77010895831702e+04	(1.26288749437490e-04dB,-2.42161071657964e-02°)
1.77418948088976e+04	(1.26998474075734e-04dB,-2.42719771617539e-02°)
1.77827941003852e+04	(1.27711474009714e-04dB,-2.43279762708849e-02°)
1.78237876744769e+04	(1.28427764347482e-04dB,-2.43841047930402e-02°)
1.78648757485165e+04	(1.29147360278085e-04dB,-2.44403630287776e-02°)
1.79060585403489e+04	(1.29870277046491e-04dB,-2.44967512793627e-02°)
1.79473362683212e+04	(1.30596529980589e-04dB,-2.45532698467714e-02°)
1.79887091512838e+04	(1.31326134468048e-04dB,-2.46099190336916e-02°)
1.80301774085916e+04	(1.32059105975600e-04dB,-2.46666991435243e-02°)
1.80717412601052e+04	(1.32795460035543e-04dB,-2.47236104803864e-02°)
1.81134009261919e+04	(1.33535212259237e-04dB,-2.47806533491111e-02°)
1.81551566277272e+04	(1.34278378321680e-04dB,-2.48378280552509e-02°)
1.81970085860957e+04	(1.35024973978860e-04dB,-2.48951349050789e-02°)
1.82389570231922e+04	(1.35775015048475e-04dB,-2.49525742055903e-02°)
1.82810021614233e+04	(1.36528517425355e-04dB,-2.50101462645047e-02°)
1.83231442237079e+04	(1.37285497091111e-04dB,-2.50678513902676e-02°)
1.83653834334793e+04	(1.38045970077488e-04dB,-2.51256898920519e-02°)
1.84077200146854e+04	(1.38809952512650e-04dB,-2.51836620797604e-02°)
1.84501541917905e+04	(1.39577460578756e-04dB,-2.52417682640268e-02°)
1.84926861897766e+04	(1.40348510544741e-04dB,-2.53000087562183e-02°)
1.85353162341439e+04	(1.41123118754746e-04dB,-2.53583838684368e-02°)
1.85780445509127e+04	(1.41901301630049e-04dB,-2.54168939135209e-02°)
1.86208713666244e+04	(1.42683075653631e-04dB,-2.54755392050478e-02°)
1.86637969083424e+04	(1.43468457399110e-04dB,-2.55343200573350e-02°)
1.87068214036537e+04	(1.44257463513379e-04dB,-2.55932367854424e-02°)
1.87499450806699e+04	(1.45050110716611e-04dB,-2.56522897051738e-02°)
1.87931681680284e+04	(1.45846415804181e-04dB,-2.57114791330785e-02°)
1.88364908948937e+04	(1.46646395667888e-04dB,-2.57708053864544e-02°)
1.88799134909586e+04	(1.47450067243875e-04dB,-2.58302687833478e-02°)
1.89234361864454e+04	(1.48257447570495e-04dB,-2.58898696425574e-02°)
1.89670592121071e+04	(1.49068553761302e-04dB,-2.59496082836346e-02°)
1.90107827992287e+04	(1.49883403008915e-04dB,-2.60094850268861e-02°)
1.90546071796281e+04	(1.50702012575371e-04dB,-2.60695001933758e-02°)
1.90985325856580e+04	(1.51524399815271e-04dB,-2.61296541049259e-02°)
1.91425592502065e+04	(1.52350582152632e-04dB,-2.61899470841201e-02°)
1.91866874066985e+04	(1.53180577104035e-04dB,-2.62503794543042e-02°)
1.92309172890972e+04	(1.54014402255481e-04dB,-2.63109515395887e-02°)
1.92752491319050e+04	(1.54852075277815e-04dB,-2.63716636648504e-02°)
1.93196831701648e+04	(1.55693613920948e-04dB,-2.64325161557345e-02°)
1.93642196394616e+04	(1.56539036025419e-04dB,-2.64935093386566e-02°)
1.94088587759233e+04	(1.57388359505047e-04dB,-2.65546435408044e-02°)
1.94536008162222e+04	(1.58241602364282e-04dB,-2.66159190901394e-02°)
1.94984459975760e+04	(1.59098782673133e-04dB,-2.66773363153991e-02°)
1.95433945577495e+04	(1.59959918609602e-04dB,-2.67388955460991e-02°)
1.95884467350554e+04	(1.60825028417251e-04dB,-2.68005971125348e-02°)
1.96336027683560e+04	(1.61694130434129e-04dB,-2.68624413457833e-02°)
1.96788628970639e+04	(1.62567243075421e-04dB,-2.69244285777055e-02°)
1.97242273611440e+04	(1.63444384843083e-04dB,-2.69865591409480e-02°)
1.97696964011141e+04	(1.64325574329707e-04dB,-2.70488333689447e-02°)
1.98152702580464e+04	(1.65210830205012e-04dB,-2.71112515959193e-02°)
1.98609491735692e+04	(1.66100171235138e-04dB,-2.71738141568872e-02°)
1.99067333898673e+04	(1.66993616261426e-04dB,-2.72365213876570e-02°)
1.99526231496842e+04	(1.67891184219707e-04dB,-2.72993736248331e-02°)
1.99986186963229e+04	(1.68792894134514e-04dB,-2.73623712058172e-02°)
2.00447202736470e+04	(1.69698765109440e-04dB,-2.74255144688105e-02°)
